2022-03-27T00:00:00+00:00,19.62,31.36,29.26
2022-03-28T00:00:00+00:00,18.55,6.1,23.1
2022-03-29T00:00:00+00:00,17.02,20.14,25.43
2022-03-30T00:00:00+00:00,18.83,25.740000000000002,25.75
2022-03-31T00:00:00+00:00,14.65,34.14,28.79
2022-04-01T00:00:00+00:00,12.88,44.74,23.770000000000003
2022-04-02T00:00:00+00:00,7.59,27.65,13.219999999999999
2022-04-03T00:00:00+00:00,4.6,36.38,8.91
2022-04-04T00:00:00+00:00,13.36,29.43,18.4
2022-04-05T00:00:00+00:00,11.93,42.14,30.87
2022-04-06T00:00:00+00:00,16.67,30.769999999999996,26.950000000000003
2022-04-07T00:00:00+00:00,13.46,36.43,25.5
2022-04-08T00:00:00+00:00,33.07,38.37,48.85
2022-04-09T00:00:00+00:00,16.24,23.98,26.9
2022-04-10T00:00:00+00:00,12.87,34.019999999999996,25.1
2022-04-11T00:00:00+00:00,17.07,42.27,29.490000000000002
2022-04-12T00:00:00+00:00,14.23,34.45,23.87
2022-04-13T00:00:00+00:00,17.44,26.35,24.830000000000002
2022-04-14T00:00:00+00:00,12.09,34.82,22.689999999999998
2022-04-15T00:00:00+00:00,12.2,34.68,24.759999999999998
2022-04-16T00:00:00+00:00,15.85,30.240000000000002,25.86
2022-04-17T00:00:00+00:00,13.78,28.990000000000002,24.59
2022-04-18T00:00:00+00:00,10.79,29.439999999999998,21.58
2022-04-19T00:00:00+00:00,14.28,33.230000000000004,23.240000000000002
2022-04-20T00:00:00+00:00,19.02,37.120000000000005,28.29
2022-04-21T00:00:00+00:00,15.85,29.17,23.79
2022-04-22T00:00:00+00:00,11.55,29.019999999999996,21.17
2022-04-23T00:00:00+00:00,14.83,25.35,24.22
2022-04-24T00:00:00+00:00,12.88,25.64,23.73
2022-04-25T00:00:00+00:00,20.46,17.18,31.39
2022-04-26T00:00:00+00:00,17.78,13.0,25.0
2022-04-27T00:00:00+00:00,17.41,27.540000000000003,25.03
2022-04-28T00:00:00+00:00,14.17,21.509999999999998,22.79
2022-04-29T00:00:00+00:00,13.45,24.310000000000002,22.21
2022-04-30T00:00:00+00:00,13.58,27.91,29.17
2022-05-01T00:00:00+00:00,21.87,14.17,31.69
2022-05-02T00:00:00+00:00,23.26,21.48,31.61
2022-05-03T00:00:00+00:00,15.39,28.33,29.880000000000003
2022-05-04T00:00:00+00:00,17.3,24.36,24.87
2022-05-05T00:00:00+00:00,13.16,25.36,21.439999999999998
2022-05-06T00:00:00+00:00,16.82,22.39,24.240000000000002
2022-05-07T00:00:00+00:00,20.77,13.969999999999999,30.7
2022-05-08T00:00:00+00:00,21.97,16.490000000000002,34.23
2022-05-09T00:00:00+00:00,24.16,5.66,29.11
2022-05-10T00:00:00+00:00,15.33,13.75,22.45
2022-05-11T00:00:00+00:00,17.36,4.41,21.35
2022-05-12T00:00:00+00:00,15.03,8.309999999999999,20.21
2022-05-13T00:00:00+00:00,18.81,6.74,24.729999999999997
2022-05-14T00:00:00+00:00,24.76,8.620000000000001,31.25
2022-05-15T00:00:00+00:00,24.51,15.34,33.620000000000005
2022-05-16T00:00:00+00:00,20.51,17.740000000000002,29.730000000000004
2022-05-17T00:00:00+00:00,23.12,18.4,36.31
2022-05-18T00:00:00+00:00,13.77,23.56,20.47
2022-05-19T00:00:00+00:00,12.87,12.899999999999999,20.47
2022-05-20T00:00:00+00:00,14.2,10.579999999999998,20.22
2022-05-21T00:00:00+00:00,16.11,3.99,19.88
2022-05-22T00:00:00+00:00,25.23,13.23,35.15
2022-05-23T00:00:00+00:00,18.97,15.7,25.849999999999998
2022-05-24T00:00:00+00:00,14.98,21.4,25.03
2022-05-25T00:00:00+00:00,17.3,15.69,23.21
2022-05-26T00:00:00+00:00,14.56,22.669999999999998,21.61
2022-05-27T00:00:00+00:00,13.76,22.55,21.63
2022-05-28T00:00:00+00:00,10.78,27.700000000000003,22.18
2022-05-29T00:00:00+00:00,16.67,27.580000000000002,26.470000000000002
2022-05-30T00:00:00+00:00,17.41,11.2,23.79
2022-05-31T00:00:00+00:00,26.82,30.29,51.91
2022-06-01T00:00:00+00:00,33.19,28.740000000000002,40.089999999999996
2022-06-02T00:00:00+00:00,26.05,28.689999999999998,34.33
2022-06-03T00:00:00+00:00,34.42,20.209999999999997,51.75
2022-06-04T00:00:00+00:00,26.87,27.56,35.71
2022-06-05T00:00:00+00:00,22.06,28.150000000000002,33.54
2022-06-06T00:00:00+00:00,26.44,20.08,37.2
2022-06-07T00:00:00+00:00,37.7,13.11,49.440000000000005
2022-06-08T00:00:00+00:00,16.26,28.4,26.980000000000004
2022-06-09T00:00:00+00:00,46.42,28.79,58.28
2022-06-10T00:00:00+00:00,45.19,28.52,54.73
2022-06-11T00:00:00+00:00,34.62,28.17,49.72
2022-06-12T00:00:00+00:00,20.24,24.049999999999997,30.11
2022-06-13T00:00:00+00:00,22.07,24.35,31.42
2022-06-14T00:00:00+00:00,15.12,21.770000000000003,23.83
2022-06-15T00:00:00+00:00,16.72,22.869999999999997,22.32
2022-06-16T00:00:00+00:00,12.05,26.47,20.87
2022-06-17T00:00:00+00:00,21.67,27.099999999999998,29.71
2022-06-18T00:00:00+00:00,18.67,23.86,30.64
2022-06-19T00:00:00+00:00,27.55,22.75,36.38
2022-06-20T00:00:00+00:00,18.23,23.92,29.060000000000002
2022-06-21T00:00:00+00:00,15.34,25.560000000000002,27.009999999999998
2022-06-22T00:00:00+00:00,21.48,26.04,29.57
2022-06-23T00:00:00+00:00,23.18,24.49,33.8
2022-06-24T00:00:00+00:00,24.4,26.97,38.989999999999995
2022-06-25T00:00:00+00:00,58.31,27.14,70.4
2022-06-26T00:00:00+00:00,16.71,25.74,25.73
2022-06-27T00:00:00+00:00,16.54,25.5,28.45
2022-06-28T00:00:00+00:00,19.99,21.62,28.22
2022-06-29T00:00:00+00:00,18.11,15.2,25.34
2022-06-30T00:00:00+00:00,20.02,18.490000000000002,29.799999999999997
2022-07-01T00:00:00+00:00,13.97,5.48,18.92
2022-07-02T00:00:00+00:00,22.97,6.26,28.63
2022-07-03T00:00:00+00:00,17.61,24.27,27.89
2022-07-04T00:00:00+00:00,41.38,6.260000000000001,46.28
2022-07-05T00:00:00+00:00,40.92,3.87,44.480000000000004
2022-07-06T00:00:00+00:00,19.74,20.25,30.95
2022-07-07T00:00:00+00:00,11.02,26.94,19.43
2022-07-08T00:00:00+00:00,31.0,29.07,47.370000000000005
2022-07-09T00:00:00+00:00,11.25,28.65,23.17
2022-07-10T00:00:00+00:00,14.31,26.73,25.04
2022-07-11T00:00:00+00:00,31.44,20.3,39.18
2022-07-12T00:00:00+00:00,27.14,17.11,34.36
2022-07-13T00:00:00+00:00,24.58,29.15,32.68
2022-07-14T00:00:00+00:00,27.78,29.1,36.02
2022-07-15T00:00:00+00:00,18.12,29.03,26.340000000000003
2022-07-16T00:00:00+00:00,16.43,28.53,27.509999999999998
2022-07-17T00:00:00+00:00,23.93,22.46,35.09
2022-07-18T00:00:00+00:00,17.51,28.14,28.96
2022-07-19T00:00:00+00:00,17.22,28.15,34.989999999999995
2022-07-20T00:00:00+00:00,33.42,13.55,42.53
2022-07-21T00:00:00+00:00,24.39,9.43,30.740000000000002
2022-07-22T00:00:00+00:00,30.63,7.04,36.68
2022-07-23T00:00:00+00:00,14.33,24.53,22.54
2022-07-24T00:00:00+00:00,22.25,30.09,36.81
2022-07-25T00:00:00+00:00,21.98,29.009999999999998,30.93
2022-07-26T00:00:00+00:00,20.57,28.630000000000003,29.65
2022-07-27T00:00:00+00:00,24.07,33.69,30.65
2022-07-28T00:00:00+00:00,24.16,33.0,32.370000000000005
2022-07-29T00:00:00+00:00,16.87,33.2,31.98
2022-07-30T00:00:00+00:00,34.93,29.17,47.14
2022-07-31T00:00:00+00:00,26.83,20.18,37.989999999999995
2022-08-01T00:00:00+00:00,18.69,19.439999999999998,27.590000000000003
2022-08-02T00:00:00+00:00,14.23,32.83,22.1
2022-08-03T00:00:00+00:00,17.3,25.060000000000002,25.61
2022-08-04T00:00:00+00:00,10.25,28.47,17.39
2022-08-05T00:00:00+00:00,17.66,17.61,23.35
2022-08-06T00:00:00+00:00,14.22,18.88,21.11
2022-08-07T00:00:00+00:00,14.09,35.82,27.13
2022-08-08T00:00:00+00:00,21.95,36.17,30.979999999999997
2022-08-09T00:00:00+00:00,18.0,33.47,24.85
2022-08-10T00:00:00+00:00,18.11,30.650000000000002,27.09
2022-08-11T00:00:00+00:00,17.82,27.15,25.89
2022-08-12T00:00:00+00:00,13.13,18.580000000000002,20.080000000000002
2022-08-13T00:00:00+00:00,16.04,7.7299999999999995,22.64
2022-08-14T00:00:00+00:00,15.37,37.95,28.5
